name,m_sin_i__jupiter,axis_semi_major__au,period_orbital__day,eccenricity_orbital,w__deg,periastron_time__jd,velocity_semiaplitude__ms,reference_orbit,reference_first
HD 7924 c,0.024840200000000003,0.11343800000000001,15.299000000000001,0.098,27.0,2455583.619,2.31,Fulton 2015,Fulton 2015
Kepler-57 c,,0.09429789999999999,11.6092567,,,,,Steffen 2013,Batalha 2013
WASP-157 b,0.559161,0.0528415,3.9516205,0.0,90.0,2457257.803194,61.6,Mocnik 2016,Mocnik 2016
HD 168443 c,17.3857,2.85281,1749.83,0.2113,64.87,2455599.9,297.7,Pilyavsky 2011 (corrected: priv. comm.),Marcy 2001
K2-35 b,,0.0320135,2.39984,,,,,Sinukoff 2016,Sinukoff 2016
Kepler-172 c,,0.06738469999999999,6.388996,,90.0,2455008.47434,,Rowe 2014,Rowe 2014
Kepler-1350 b,,0.0436851,4.496860400000001,0.0,90.0,,,Morton 2016,Morton 2016
WASP-70 A b,0.589331,0.0485382,3.7130203,0.0,90.0,2455736.50348,72.3,Anderson 2014,Anderson 2014
Kepler-933 b,,0.109579,14.20443009,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1406 b,,0.102102,11.62905828,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1530 b,,0.035901999999999996,2.5904434,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-400 c,,0.131115,17.340823999999998,,90.0,2454971.96655,,Rowe 2014,Rowe 2014
Kepler-220 e,,0.250899,45.902733000000005,,90.0,2454999.56251,,Rowe 2014,Rowe 2014
Kepler-1111 b,,0.0860862,8.79617863,0.0,90.0,,,Morton 2016,Morton 2016
WASP-57 b,0.675475,0.038636199999999996,2.838971,0.0,90.0,2455717.87811,100.0,Faedi 2013,Faedi 2013
Kepler-177 b,,0.221683,36.855,,,,,Xie 2014,Xie 2014
HAT-P-37 b,1.1719,0.037927300000000004,2.79736,0.057999999999999996,164.0,2455642.67,177.7,Bakos 2012,Bakos 2012
Kepler-198 c,,0.264081,49.567415999999994,,90.0,2455002.5400099996,,Rowe 2014,Rowe 2014
Kepler-1166 b,,0.19534400000000002,33.2406882,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-458 c,,0.146743,20.74028413,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1605 b,,0.36192399999999997,85.7565495,0.0,90.0,,,Morton 2016,Morton 2016
K2-60 b,0.42441899999999994,0.0403268,3.00265,0.0,90.0,2456928.0593,61.0,Eigmuller 2017,Crossfield 2016
Kepler-1222 b,,0.028495299999999998,1.91694425,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1635 b,,1.13739,469.63111,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-65 b,,0.0351719,2.1549099999999997,,,,,Chaplin 2013,Chaplin 2013
Kepler-615 b,,0.0837217,10.35584657,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-249 b,,0.0434366,3.306539,,90.0,2454967.371,,Rowe 2014,Rowe 2014
WASP-106 b,1.815,0.089107,9.289715,0.0,,,165.3,Smith 2014,Smith 2014
HD 81040 b,6.876539999999999,1.9372,1001.7,0.526,81.3,2452504.0,168.0,Sozzetti 2006,Sozzetti 2006
HD 208527 b,10.014,2.099,875.5,0.08,278.0,2450745.3,155.4,Lee 2013,Lee 2013
Kepler-165 b,,0.07945819999999999,8.180848,,90.0,2455009.70113,,Rowe 2014,Rowe 2014
Kepler-28 b,,0.0581375,5.91213,0.0,90.0,2454975.6227,,Steffen 2012,Borucki 2011
Kepler-118 c,,0.14502400000000001,20.17202,,90.0,2454974.2084,,Rowe 2014,Rowe 2014
Kepler-1216 b,,0.0521389,4.37034536,0.0,90.0,,,Morton 2016,Morton 2016
HAT-P-32 b,0.8613569999999999,0.03426269999999999,2.150008,0.0,0.0,2454415.982,122.8,Hartman 2011,Hartman 2011
GJ 163 c,0.0215524,0.125354,25.63058,0.099,3.9619999999999997,2452922.2303,2.75,Bonfils 2013,Bonfils 2013
HD 95089 b,1.12925,1.38575,507.0,0.157,317.0,2454983.0,23.5,Johnson 2010,Johnson 2010
XO-3 b,13.0547,0.047711199999999995,3.1915426,0.2884,346.3,2454024.7278,1488.0,Winn 2009,Johns-Krull 2008
Kepler-1380 b,,0.0914589,10.310824499999999,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-478 b,,0.10365899999999999,13.2217576,0.0,90.0,,,Morton 2016,Morton 2016
HD 114729 b,0.944758,2.10235,1114.0,0.16699999999999998,93.0,2450520.0,18.8,Butler 2006,Butler 2003
Kepler-122 e,,0.221179,37.993272999999995,,90.0,2454996.01553,,Rowe 2014,Rowe 2014
Kepler-634 b,,0.05909059999999999,5.16950177,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-881 b,,0.0539414,4.44448017,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-103 c,,0.6411899999999999,179.612,0.0,,,3.85,Marcy 2014,Marcy 2014
Kepler-997 b,,0.0406211,2.70730672,0.0,90.0,,,Morton 2016,Morton 2016
HATS-8 b,0.138218,0.0466748,3.583893,0.0,90.0,2456672.1102,17.7,Bayliss 2015,Bayliss 2015
Kepler-1503 b,,0.376527,96.16986999999999,0.0,90.0,,,Morton 2016,Morton 2016
HD 100655 b,1.33352,0.682908,157.57,0.085,132.0,2453072.4,35.2,Omiya 2012,Omiya 2012
Kepler-400 b,,0.0848304,9.024389,,90.0,2454966.53848,,Rowe 2014,Rowe 2014
HD 141399 c,1.3344200000000002,0.6893819999999999,201.99,0.048,-140.0,,44.2,Hebrard 2016,Vogt 2014
WASP-119 b,1.22567,0.036300099999999995,2.49979,0.0,90.0,2456537.547,181.0,Maxted 2016,Maxted 2016
Kepler-106 c,,0.111348,13.5708,0.0,,,2.71,Marcy 2014,Marcy 2014
Kepler-113 b,,0.0502736,4.754,0.0,,,5.4,Marcy 2014,Marcy 2014
Kepler-1178 b,,0.182381,31.806340000000002,0.0,90.0,,,Morton 2016,Morton 2016
HIP 65891 b,6.00119,2.80589,1084.5,0.13,355.5,2456014.8,64.9,Jones 2015,Jones 2015
Kepler-595 b,,0.161025,25.30292332,0.0,90.0,,,Morton 2016,Morton 2016
K2-138 f,,0.104299,12.757589999999999,0.0,90.0,2457738.7019,,Christiansen 2018,Christiansen 2018
HD 142415 b,1.6619400000000002,1.06061,386.29999,0.5,255.0,2451519.0,51.3,Mayor 2004,Mayor 2004
Kepler-1359 b,,0.274559,59.497095200000004,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-785 b,,0.0282249,1.97376093,0.0,90.0,,,Morton 2016,Morton 2016
CoRoT-9 b,0.843564,0.406991,95.2738,0.11,37.0,2454591.853,38.0,Deeg 2010,Deeg 2010
HD 114386 b,1.3637,1.72685,937.7000099999999,0.23,273.0,2450454.0,34.3,Mayor 2004,Mayor 2004
HD 103197 b,0.0982431,0.249018,47.84,0.0,0.0,2454826.0,5.9,Mordasini 2011,Mordasini 2011
Kepler-698 b,,0.123396,16.32976218,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1022 b,,0.0863273,10.99469878,0.0,90.0,,,Morton 2016,Morton 2016
7 CMa b,2.43233,1.8026400000000002,763.0,0.14,12.0,2455520.0,44.9,Wittenmyer 2011,Wittenmyer 2011
K2-3 b,,0.0769351,10.054030000000001,,,,,Crossfield 2015,Crossfield 2015
Kepler-368 b,,0.175473,26.84768,,90.0,2454975.1677599996,,Rowe 2014,Rowe 2014
Kepler-913 b,,0.0794059,10.29672521,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1224 b,,0.116229,13.32351601,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-335 b,,0.06859810000000001,6.5623309999999995,,90.0,2454965.60635,,Rowe 2014,Rowe 2014
WASP-16 b,0.8393639999999999,0.0417858,3.1186008999999997,0.0,90.0,2454584.4287799997,116.7,Lister 2009,Lister 2009
Kepler-316 b,,0.033509699999999996,2.240508,,90.0,2454970.82156,,Rowe 2014,Rowe 2014
HD 152581 b,1.51375,1.48938,689.0,0.0,321.0,2455320.0,36.6,Johnson 2011,Johnson 2011
KIC 11442793 h,,0.996347,331.60059,,,,,Cabrera 2014,Cabrera 2013
Kepler-103 b,0.030444,0.12770399999999998,15.9654,0.0,,,2.32,Marcy 2014,Marcy 2014
Kepler-1426 b,,0.115827,14.256322699999998,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-993 b,,0.12773299999999999,22.08557563,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-338 b,,0.11219900000000001,13.726976,,90.0,2454971.74833,,Rowe 2014,Rowe 2014
Kepler-1588 b,,0.0762521,7.84931739,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-985 b,,0.451946,116.331901,0.0,90.0,,,Morton 2016,Morton 2016
HATS-31 b,0.885819,0.0477869,3.37796,0.0,90.0,2456960.1476,102.0,de Val-Borro 2016,de Val-Borro 2016
WASP-167 b,,0.0359649,2.0219596,,,,,Temple 2017,Temple 2017
Kepler-974 b,,0.040931800000000004,4.19449651,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1248 b,,0.07967260000000001,7.46725407,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-129 b,,0.12318599999999999,15.79186,,90.0,2455009.82166,,Rowe 2014,Rowe 2014
Kepler-1331 b,,0.014979399999999999,0.78916165,0.0,90.0,,,Morton 2016,Morton 2016
PH-1 b,,0.629412,138.506,0.0539,348.0,2454970.0,,Schwamb 2013,Schwamb 2013
Kepler-306 d,,0.131044,17.326644,,90.0,2455193.50885,,Rowe 2014,Rowe 2014
Kepler-37 d,0.0057744,0.21202100000000002,39.792187,0.10248900000000001,107.021,2455006.722,0.4,Barclay 2013,Borucki 2011
Kepler-856 b,,0.0774029,8.02768059,0.0,90.0,,,Morton 2016,Morton 2016
HD 13908 c,5.13,2.03386,931.0,0.12,185.0,2456165.0,90.9,Moutou 2013,Moutou 2013
HD 125595 b,0.0416764,0.08094370000000001,9.6737,0.0,90.0,2454435.23,4.79,Segransan 2011,Segransan 2011
Kepler-1499 b,,0.228998,44.2008,0.0,90.0,,,Morton 2016,Morton 2016
WASP-79 b,0.884655,0.0534741,3.6623817,0.0,90.0,2455545.23479,88.2,Smalley 2012,Smalley 2012
Kepler-1470 b,,0.116773,16.295090300000002,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-107 b,,0.042321199999999996,3.179997,,90.0,2454966.49904,,Rowe 2014,Rowe 2014
Kepler-1040 b,,0.667299,201.1214,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1542 c,,0.038916900000000004,2.89223021,0.0,90.0,,,Morton 2016,Morton 2016
GJ 9827 b,0.010754000000000001,0.018877500000000002,1.2089802,,,,2.84,Rodriguez 2018,Niraula 2017
Kepler-109 c,,0.15199100000000001,21.2227,0.0,,,0.43,Marcy 2014,Marcy 2014
HIP 57274 c,0.410096,0.177758,32.03,0.05,356.2,2455785.208,32.4,Fischer 2012,Fischer 2012
Kepler-30 d,,0.534239,143.343,0.022000000000000002,197.0,2455171.827,,Sanchis-Ojeda 2012,Borucki 2011
Kepler-1349 b,,0.034023000000000005,2.12823928,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-877 b,,0.12948199999999999,18.45847097,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-720 b,,0.05404540000000001,4.70832654,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-932 b,,0.028875599999999998,1.9214374,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1628 b,,0.28865100000000005,76.378033,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-158 c,,0.18282,28.551383,,90.0,2455018.47678,,Rowe 2014,Rowe 2014
Kepler-145 c,,0.263015,42.882,,,,,Xie 2014,Xie 2014
Kepler-858 b,,0.34680900000000003,76.13602028,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-777 b,,0.052250599999999994,5.72812599,0.0,90.0,,,Morton 2016,Morton 2016
HD 93083 b,0.368176,0.476549,143.58,0.14,333.5,2453181.7,18.3,Lovis 2005,Lovis 2005
Kepler-970 b,,0.113697,16.73652231,0.0,90.0,,,Morton 2016,Morton 2016
HD 31253 b,0.5014270000000001,1.26054,466.0,0.3,244.0,2450660.0,12.0,Meschiari 2011,Meschiari 2011
Kepler-1579 b,,0.0159542,0.84990789,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-191 d,,0.06083909999999999,5.94504102,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-357 c,,0.128672,16.85837,,90.0,2454975.34264,,Rowe 2014,Rowe 2014
Kepler-861 b,,0.045770099999999994,3.94963138,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1258 b,,0.019308900000000004,0.98494017,0.0,90.0,,,Morton 2016,Morton 2016
TRAPPIST-1 c,,0.0157578,2.42180746,,90.0,2457282.80879,,Delrez 2018,Gillon 2016
Kepler-552 b,,0.05980409999999999,5.26341577,0.0,90.0,,,Morton 2016,Morton 2016
WASP-129 b,0.970133,0.0628192,5.748145,0.0,90.0,2457027.4373,110.0,Maxted 2016,Maxted 2016
HD 89744 b,8.18778,0.9026040000000001,256.78,0.6729999999999999,195.1,2451505.5,271.6,Wittenmyer 2009,Korzennik 2000
Kepler-1441 b,,0.226767,39.4419839,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1341 b,,0.47138599999999997,132.9968322,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-738 b,,0.157366,24.58721573,0.0,90.0,,,Morton 2016,Morton 2016
HD 564 b,0.33110100000000003,1.20425,492.3,0.096,314.0,2455433.0,8.79,Moutou 2015,Moutou 2015
HD 72892 b,4.91277,0.22874499999999998,39.475,0.423,344.3,,318.4,Jenkins 2017,Jenkins 2017
HD 183263 c,3.47646,4.29488,3066.0,0.23873000000000003,344.598,2451970.94,46.32,Wright 2009,Wright 2009
WASP-42 b,0.496749,0.0547344,4.9816877,0.0,90.0,2455650.5672299997,64.3,Lendl 2012,Lendl 2012
Kepler-1612 b,,0.047981,3.91795101,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-885 b,,0.143843,18.11472949,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-53 d,,0.0893308,9.751961999999999,,90.0,2454971.7852,,Rowe 2014,Rowe 2014
Kepler-48 b,0.012328700000000001,0.05320269999999999,4.7780000000000005,0.0,,,1.62,Marcy 2014,Borucki 2011
Kepler-1614 b,,0.045182,3.9466141,0.0,90.0,,,Morton 2016,Morton 2016
HD 192310 c,0.0736073,1.1835799999999999,525.8,0.32,110.0,2455311.915,2.27,Pepe 2011,Pepe 2011
HD 1690 b,6.52644,1.36191,533.0,0.64,122.0,2454449.0,190.0,Moutou 2011,Moutou 2011
HAT-P-41 b,0.799609,0.0425775,2.6940470000000003,0.0,90.0,2454983.86167,92.5,Hartman 2012,Hartman 2012
Kepler-1493 b,,0.121485,15.0217983,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-42 c,,0.00585017,0.45328509,,,,,Muirhead 2012,Borucki 2011
Kepler-1492 b,,0.117442,16.75255007,0.0,90.0,,,Morton 2016,Morton 2016
HATS-15 b,2.16007,0.0271372,1.74748753,0.0,90.0,2456387.2116099996,399.0,Ciceri 2016,Ciceri 2016
HD 28185 b,5.79721,1.02341,379.0,0.05,44.0,2454230.5,163.5,Minniti 2009,Santos 2001
HIP 97233 b,19.8471,2.5395,1058.8,0.61,249.3,2455856.3,320.1,Jones 2014,Jones 2014
Kepler-1461 b,,0.17214000000000002,29.349477500000003,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-846 b,,0.140349,19.80792185,0.0,90.0,,,Morton 2016,Morton 2016
KELT-4 A b,0.8711979999999999,0.0432172,2.9895932999999997,0.03,60.0,2456190.09,108.6,Eastman 2016,Eastman 2016
HD 23127 b,1.40487,2.3186400000000003,1214.0,0.44,190.0,2450229.0,27.5,O'Toole 2007,O'Toole 2007
HD 154672 b,4.0077,0.602232,163.967,0.6,265.0,,176.3,Jenkins 2017,Lopez-Morales 2008
Kepler-275 d,,0.212092,35.676062,,90.0,2454978.00066,,Rowe 2014,Rowe 2014
Kepler-52 b,,0.06309450000000001,7.8773565,,,,,Steffen 2013,Borucki 2011
Kepler-1561 b,,0.0200865,1.00520701,0.0,90.0,,,Morton 2016,Morton 2016
OGLE-TR-10 b,0.6266430000000001,0.0434856,3.10129,0.0,90.0,2452070.222,80.0,Torres 2008,Konacki 2005
Kepler-370 b,,0.0539702,4.57953,,90.0,2454968.09728,,Rowe 2014,Rowe 2014
Kepler-601 b,,0.0569124,5.37886844,0.0,90.0,,,Morton 2016,Morton 2016
gamma Leo A b,10.3722,1.29554,428.5,0.14400000000000002,206.7,2451236.0,208.3,Han 2010,Han 2010
NN Ser c,2.24099,6.154669999999999,5571.0,0.22,39.0,2453155.0,26.3,Horner 2012,Beuermann 2010
Kepler-1179 b,,0.0356726,2.68505749,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-930 b,,0.36301,71.4517775,0.0,90.0,,,Morton 2016,Morton 2016
KELT-14 b,1.25718,0.030068400000000002,1.7100566000000001,0.0,90.0,2546665.22401,185.1,Turner 2016,Rodriguez 2016
Kepler-1073 b,,0.0826512,8.67888593,0.0,90.0,,,Morton 2016,Morton 2016
MASCARA-1 b,1.73291,0.0390586,2.14878,0.0,90.0,2457097.278,190.0,Talens 2017,Talens 2017
HAT-P-2 b,8.856119999999999,0.0679088,5.633472900000001,0.5171,185.22,2454388.0774002997,983.9,Pal 2010,Bakos 2007
HAT-P-24 b,0.685652,0.0465021,3.3552400000000002,0.067,197.0,2455214.549,83.0,Kipping 2010,Kipping 2010
HD 11506 b,4.7347,2.60488,1405.0,0.3,262.0,2453603.0,80.0,Fischer 2007,Fischer 2007
Kepler-758 c,,0.05817080000000001,4.75793986,0.0,90.0,,,Morton 2016,Morton 2016
K2-5 c,,0.0780146,10.93241,,,,,Sinukoff 2016,Montet 2015
tau Boo b,4.13,0.0480039,3.312433,0.023,90.0,2455652.108,466.4,Brogi 2012,Butler 1997
Kepler-422 b,0.43015,0.0812822,7.8914482999999995,0.016,,2455010.25005,40.0,Endl 2014,Endl 2014
Kepler-124 c,,0.11271300000000001,13.821375,,90.0,2454964.79391,,Rowe 2014,Rowe 2014
HATS-16 b,,0.0374388,2.686502,0.0,90.0,2456824.79069,,Ciceri 2016,Ciceri 2016
Kepler-1081 b,,0.0461241,3.85691855,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1539 b,,0.481868,133.3036741,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1458 b,,0.254946,47.9872764,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-184 c,,0.145651,20.303005,,90.0,2455009.80167,,Rowe 2014,Rowe 2014
XO-2S c,1.371,0.47557,120.8,0.1528,264.5,2456408.1,57.68,Desidera 2014,Desidera 2014
HD 34445 b,0.790506,2.06642,1049.0,0.27,104.0,2453781.0,15.7,Howard 2010,Howard 2010
Kepler-318 b,,0.054621800000000005,4.662715,,90.0,2454967.08179,,Rowe 2014,Rowe 2014
OGLE-2007-BLG-368L b,,,,,,,,Sumi 2010,Sumi 2010
K2-138 d,,0.0588328,5.404780000000001,0.0,90.0,2457743.1607,,Christiansen 2018,Christiansen 2018
KELT-7 b,1.26419,0.0441609,2.7347749,0.0,90.0,,138.0,Bieryla 2015,Bieryla 2015
Kepler-1321 c,,0.027173900000000004,2.22649109,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1311 c,,0.036989,2.53573424,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1260 b,,0.142675,19.1187753,0.0,90.0,,,Morton 2016,Morton 2016
HD 125612 b,3.06805,1.3728,559.4048700000001,0.45898999999999995,41.4902,2454894.8480700003,79.793,Lo Curto 2010 (corrected: priv. comm.),Fischer 2007
Kepler-20 f,,0.13785899999999998,19.57706,0.0,,2454968.219,,Fressin 2012,Borucki 2011
Kepler-198 b,,0.13337000000000002,17.790036999999998,,90.0,2455015.43638,,Rowe 2014,Rowe 2014
42 Dra b,3.7320300000000004,1.16693,479.1,0.38,218.7,2452757.4,110.5,Dollinger 2009,Dollinger 2009
Kepler-808 b,,0.013143700000000001,0.63133235,0.0,90.0,,,Morton 2016,Morton 2016
HIP 109600 b,2.68597,0.706259,232.08,0.163,-131.3,2456017.1,98.6,Hebrard 2016,Hebrard 2016
Kepler-216 b,,0.07627130000000001,7.693641,,90.0,2455009.5010599997,,Rowe 2014,Rowe 2014
Kepler-292 d,,0.0719945,7.055679,,90.0,2455014.90973,,Rowe 2014,Rowe 2014
Kepler-53 b,,0.136705,18.6489525,,,,,Steffen 2013,Borucki 2011
KELT-11 b,0.19872,0.0626633,4.736525,0.066,97.0,2457061.99,18.7,Pepper 2017,Pepper 2017
Kepler-11 b,,0.0914497,10.3039,0.045,45.0,2455588.5530000003,,Lissauer 2013,Lissauer 2011
HD 153950 b,2.74209,1.28031,499.4,0.34,308.2,2454502.0,69.15,Moutou 2009,Moutou 2009
Kepler-69 b,,0.104565,13.722341,0.16,,2454964.681,,Barclay 2013,Borucki 2011
Kepler-27 c,,0.168484,31.3309,0.0,90.0,2454986.4274,,Steffen 2012,Borucki 2011
Kepler-1434 b,,0.0894052,8.05333618,0.0,90.0,,,Morton 2016,Morton 2016
HD 16141 b,0.24965199999999999,0.35565599999999997,75.523,0.252,42.0,2450338.0,11.99,Butler 2006,Marcy 2000
Kepler-221 c,,0.062379899999999995,5.690586,,90.0,2455007.04865,,Rowe 2014,Rowe 2014
WASP-97 b,1.31694,0.0330527,2.0727599999999997,0.0,90.0,2456438.18683,194.5,Hellier 2013,Hellier 2013
Kepler-7 b,0.436942,0.062236900000000005,4.885525,0.0,90.0,2454967.2757099997,42.9,Latham 2010,Latham 2010
HIP 91258 b,1.068,0.0566534,5.0505,0.024,276.0,2456164.275,130.9,Moutou 2013,Moutou 2013
Kepler-486 b,,0.176071,30.36044667,0.0,90.0,,,Morton 2016,Morton 2016
WASP-24 b,1.08429,0.0365155,2.3412127000000003,0.0,90.0,2455081.37941,148.2,Simpson 2011,Street 2010
HAT-P-29 b,0.7780060000000001,0.0666842,5.723186,0.095,169.0,2455198.664,78.3,Buchhave 2011,Buchhave 2011
Kepler-38 b,,0.429659,105.595,0.0,,,,Orosz 2012,Orosz 2012
Kepler-546 b,,0.0523044,4.14702026,0.0,90.0,,,Morton 2016,Morton 2016
HD 219134 b,0.0148322,0.0387273,3.092926,0.0,90.0,2457126.69913,2.381,Gillon 2017,Motalebi 2015
HD 204313 d,1.6064200000000002,3.94498,2831.6,0.28,247.0,2446376.9,23.7,Robertson 2012,Robertson 2012
PSR B1257+12 B,,0.321369,66.5419,0.0186,250.4,2449768.1,,Konacki 2003,Wolszczan 1992
Kepler-147 b,,0.10603,12.610584,,90.0,2454971.19015,,Rowe 2014,Rowe 2014
HD 50554 b,4.39876,2.26097,1224.0,0.444,7.4,2450646.0,91.5,Butler 2006,Fischer 2002
HD 11964 c,0.0770689,0.22660100000000002,37.910253999999995,0.301733,101.941,2454366.648,4.64578,Wright 2009,Wright 2007
Kepler-1044 b,,0.0718867,6.77408868,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-79 d,,0.272969,52.09059,0.025,55.01,2454991.74508,,Rowe 2014,Rowe 2014
Kepler-344 c,,0.490824,125.59680900000001,,90.0,2455048.44167,,Rowe 2014,Rowe 2014
HD 13189 b,7.12332,1.25186,471.6,0.27,160.7,2452327.9,173.3,Hatzes 2005,Hatzes 2005
HD 60532 b,1.0348,0.759258,201.3,0.28,351.9,2453987.0,29.3,Desort 2008,Desort 2008
Kepler-1321 b,,0.0794372,11.12830484,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-570 b,,0.0505272,4.301662,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1151 b,,0.305198,65.6478424,0.0,90.0,,,Morton 2016,Morton 2016
HAT-P-11 b,0.0825071,0.052544299999999995,4.8878162000000005,0.198,355.2,2454609.800713,11.6,Bakos 2010,Bakos 2010
Kepler-450 c,,0.133829,15.413135,0.0,90.0,,,Van Eylen 2015,Van Eylen 2015
Kepler-406 b,0.0199895,0.036143699999999994,2.4262900000000003,0.0,90.0,,2.89,Marcy 2014,Marcy 2014
Kepler-171 b,,0.050678100000000004,4.166972,,90.0,2455002.71415,,Rowe 2014,Rowe 2014
Kepler-627 b,,0.252724,40.699444299999996,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-330 b,,0.0799685,8.259780000000001,,90.0,2454986.98309,,Rowe 2014,Rowe 2014
HD 104067 b,0.185935,0.264333,55.806000000000004,0.0,90.0,2454043.15,11.56,Segransan 2011,Segransan 2011
Kepler-1452 b,,0.268995,42.913751,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-229 b,,0.0664249,6.252972,,90.0,2455004.2988400003,,Rowe 2014,Rowe 2014
Kepler-638 b,,0.0624727,6.07972888,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-144 c,,0.0914719,10.104664999999999,,90.0,2454968.55344,,Rowe 2014,Rowe 2014
Kepler-1372 b,,0.023292,1.31155557,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-758 e,,0.083574,8.1934719,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-94 b,,0.033677,2.50806,0.0,,,6.11,Marcy 2014,Marcy 2014
Kepler-115 c,,0.0846204,8.990889,,90.0,2454969.73792,,Rowe 2014,Rowe 2014
Kepler-320 c,,0.13409300000000002,17.934936999999998,,90.0,2454971.2182,,Rowe 2014,Rowe 2014
Kepler-1478 b,,0.174395,26.084059399999997,0.0,90.0,,,Morton 2016,Morton 2016
HD 195019 b,3.5798900000000002,0.136688,18.201320000000003,0.0138,231.0,2451015.5,271.5,Butler 2006,Fischer 1999
Kepler-274 c,,0.202153,33.197860999999996,,90.0,2454975.10044,,Rowe 2014,Rowe 2014
Kepler-1627 b,,0.0696812,7.20283653,0.0,90.0,,,Morton 2016,Morton 2016
GJ 832 b,0.684002,3.5615300000000003,3657.0,0.08,246.0,2451211.0,15.4,Wittenmyer 2014,Bailey 2009
Kepler-889 b,,0.049298400000000006,3.744439,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-26 e,,0.254259,46.827915000000004,,90.0,2454969.7431799998,,Rowe 2014,Rowe 2014
GJ 667 C b,0.0174951,0.0504277,7.1999,0.15,12.0,2454446.1,3.9,Robertson 2014,Bonfils 2011
Kepler-254 d,,0.13810799999999998,18.746477,,90.0,2454980.12909,,Rowe 2014,Rowe 2014
Kepler-592 b,,0.039579500000000004,2.82019241,0.0,90.0,,,Morton 2016,Morton 2016
CoRoT-19 b,1.10724,0.0516604,3.89713,0.047,,,126.0,Guenther 2012,Guenther 2012
TRAPPIST-1 e,,0.029168299999999998,6.099043,0.0,90.0,2457660.3791,,Delrez 2018,Gillon 2017
Kepler-264 b,,0.23196599999999998,40.806231,,90.0,2454988.71209,,Rowe 2014,Rowe 2014
Kepler-604 b,,0.172254,25.85501786,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-557 b,,0.048527,3.70598955,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1237 b,,0.36937800000000004,84.5733226,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-122 c,,0.105218,12.465988000000001,,90.0,2454967.00291,,Rowe 2014,Rowe 2014
Kepler-142 b,,0.0313162,2.024152,,90.0,2455003.49468,,Rowe 2014,Rowe 2014
alpha Ari b,1.71662,1.1296,380.0,0.25,89.16,2451213.52,41.1,Lee 2011,Lee 2011
HATS-18 b,1.97553,0.0176159,0.8378434000000001,0.0,90.0,2457089.90598,415.2,Penev 2016,Penev 2016
Kepler-1450 b,,0.251,54.509416599999994,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-148 d,,0.0,51.84688575,0.0,90.0,,,Morton 2016,Morton 2016
